sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach,group3_reach,group4_reach,group5_reach
q,0.05,mf_bwi_fair,0,433.46666666666664,0.8084848484848486,5.031943778999999,,,0.8084848484848486,0.8109489051094892,0.815611814345992,0.8246031746031744,0.8384615384615386,0.8171428571428571
q,0.05,repeated_greedy,0,441.5,0.7914285714285715,182.493170189,,,0.8387878787878787,0.8284671532846716,0.839662447257384,0.8174603174603173,0.85982905982906,0.7914285714285715
q,0.1,kkt_greedy,0,409.8,0.7561181434599157,0.8384319920000003,20,100,0.7642424242424241,0.7754257907542581,0.7561181434599157,0.7857142857142855,0.8102564102564105,0.7590476190476191
q,0.1,fair_greedy,0,391.76666666666665,0.7085158150851582,0.3298144349999994,20,100,0.7412121212121214,0.7085158150851582,0.7751054852320675,0.7317460317460316,0.7581196581196583,0.7266666666666666
q,0.1,imm,0,419.8,0.7692307692307695,0.34926689399999944,20,100,0.786060606060606,0.7873479318734794,0.7949367088607594,0.8301587301587302,0.7692307692307695,0.7795238095238095
q,0.1,robust_kempe,0,389.5,0.6087301587301588,0.31757608099999857,13,65,0.7626262626262627,0.7608272506082726,0.7662447257383964,0.6087301587301588,0.7735042735042736,0.6166666666666667
q,0.1,mf_bwi_fair,0,416.1666666666667,0.761904761904762,5.014807119,,,0.8020202020202019,0.7695863746958638,0.7683544303797466,0.8071428571428569,0.7811965811965814,0.761904761904762
q,0.1,repeated_greedy,0,422.8,0.7647201946472019,172.111717351,,,0.8276767676767675,0.7647201946472019,0.7932489451476795,0.7904761904761904,0.8042735042735044,0.7747619047619048
q,0.2,kkt_greedy,0,383.26666666666665,0.6769841269841269,0.7674530669999982,20,100,0.7323232323232323,0.7309002433090025,0.7270042194092827,0.6769841269841269,0.7435897435897438,0.6776190476190478
q,0.2,fair_greedy,0,359.1,0.5819047619047619,0.316549148,20,100,0.6614141414141413,0.6571776155717761,0.7345991561181435,0.7626984126984125,0.7470085470085474,0.5819047619047619
q,0.2,imm,0,389.6666666666667,0.6410256410256412,0.33604617700000006,20,100,0.7654545454545455,0.7243309002433089,0.7434599156118142,0.7507936507936509,0.6410256410256412,0.6980952380952382
q,0.2,robust_kempe,0,372.6,0.591904761904762,0.31104720000000086,13,65,0.7191919191919192,0.7209245742092457,0.718143459915612,0.7222222222222222,0.6837606837606839,0.591904761904762
q,0.2,mf_bwi_fair,0,400.6333333333333,0.7452991452991458,4.9810895550000005,,,0.745858585858586,0.7562043795620438,0.7620253164556959,0.7666666666666665,0.7452991452991458,0.7499999999999999
q,0.2,repeated_greedy,0,409.1666666666667,0.7515873015873017,173.65047055000002,,,0.7814141414141414,0.7734793187347931,0.7641350210970467,0.7515873015873017,0.7615384615384618,0.751904761904762
q,0.4,kkt_greedy,0,310.7,0.5461904761904761,0.6036312390000091,20,100,0.5769696969696968,0.5968369829683697,0.6126582278481013,0.573809523809524,0.58974358974359,0.5461904761904761
q,0.4,fair_greedy,0,297.1,0.49124087591240895,0.22653700400002208,20,100,0.5595959595959596,0.49124087591240895,0.5839662447257384,0.657936507936508,0.6299145299145299,0.5590476190476189
q,0.4,imm,0,321.03333333333336,0.31452991452991447,0.27549912099999574,20,100,0.6218181818181817,0.6583941605839416,0.5978902953586499,0.6365079365079365,0.31452991452991447,0.6
q,0.4,robust_kempe,0,290.53333333333336,0.4699999999999999,0.2319373740000117,13,65,0.594141414141414,0.535036496350365,0.5805907172995781,0.522222222222222,0.4743589743589744,0.4699999999999999
q,0.4,mf_bwi_fair,0,351.8666666666667,0.6535279805352798,4.945367954999995,,,0.655151515151515,0.6535279805352798,0.6594936708860761,0.6706349206349205,0.6982905982905986,0.6676190476190474
q,0.4,repeated_greedy,0,365.3333333333333,0.6286919831223629,151.745036106,,,0.7290909090909093,0.6936739659367398,0.6286919831223629,0.6444444444444444,0.7085470085470089,0.6519047619047619
q,0.0,kkt_greedy,1,426.56666666666666,0.6777777777777778,0.9343463229999998,20,100,0.8264646464646465,0.791970802919708,0.8392405063291138,0.78015873015873,0.6777777777777778,0.8028571428571428
q,0.0,fair_greedy,1,438.26666666666665,0.7951338199513382,0.4295205519999996,20,100,0.8133333333333334,0.7951338199513382,0.838818565400844,0.8674603174603173,0.8589743589743591,0.8419047619047615
q,0.0,imm,1,441.6333333333333,0.815079365079365,0.4264643899999996,20,100,0.8339393939393939,0.8360097323600971,0.8185654008438819,0.815079365079365,0.8196581196581199,0.8376190476190474
q,0.0,robust_kempe,1,414.8666666666667,0.5857142857142855,0.373412093999999,12,60,0.8171717171717171,0.8167883211678831,0.7945147679324894,0.7984126984126985,0.7905982905982908,0.5857142857142855
q,0.0,mf_bwi_fair,1,434.46666666666664,0.7423809523809524,5.097380216000005,,,0.8539393939393942,0.8177615571776156,0.8025316455696205,0.8103174603174602,0.8239316239316241,0.7423809523809524
q,0.0,repeated_greedy,1,456.73333333333335,0.8319047619047616,214.300224277,,,0.8759595959595959,0.8530413625304137,0.8523206751054853,0.8460317460317458,0.8777777777777779,0.8319047619047616
q,0.05,kkt_greedy,1,418.6666666666667,0.6538461538461539,0.9126093930000003,20,100,0.8157575757575758,0.8087591240875912,0.779324894514768,0.7190476190476189,0.6538461538461539,0.8
q,0.05,fair_greedy,1,419.96666666666664,0.7535864978902954,0.36511054800000053,20,100,0.7923232323232324,0.7927007299270072,0.7535864978902954,0.8246031746031744,0.8282051282051284,0.7738095238095237
q,0.05,imm,1,437.76666666666665,0.8004761904761903,0.36609069500000047,20,100,0.8250505050505051,0.8124087591240875,0.8421940928270044,0.8373015873015872,0.8358974358974361,0.8004761904761903
q,0.05,robust_kempe,1,416.6,0.6861904761904761,0.3541901729999992,12,60,0.8058585858585857,0.7909975669099756,0.7818565400843883,0.842063492063492,0.7717948717948719,0.6861904761904761
q,0.05,mf_bwi_fair,1,419.23333333333335,0.6595238095238093,5.054321316999999,,,0.825858585858586,0.7919708029197081,0.7919831223628694,0.8142857142857143,0.8085470085470087,0.6595238095238093
q,0.05,repeated_greedy,1,433.8,0.7222222222222221,189.037134694,,,0.8488888888888891,0.8141119221411193,0.791983122362869,0.7222222222222221,0.8435897435897437,0.8057142857142856
